route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,bikes_allowed,attributes_ch
018461.000011.108:33,697079,21714:1,Martigny,33,,,,0,
018461.000011.108:33,697071,21714:2,Martigny,33,,,,0,
018461.000011.109:33,696792,21715:1,Martigny,33,,,,0,
018461.000011.110:33,729398,21716:1,Vevey,33,,,,0,
018461.000011.111:33,273222,21717:1,Lausanne,33,,,,0,
018461.000011.112:33,021488,21718:1,St-Maurice,33,,,,0,
018462.000011.101:33,735268,21719:1,Annemasse,33,,,,0,
018462.000011.101:33,036761,21719:2,Annemasse,33,,,,0,
018462.000011.101:33,017023,21719:3,Annemasse,33,,,,0,
018462.000011.102:33,735432,21720:1,Genève-Aéroport,33,,,,0,
018462.000011.102:33,696803,21720:2,Genève-Aéroport,33,,,,0,
018462.000011.102:33,691113,21720:3,Genève-Aéroport,33,,,,0,
018462.000011.103:33,559475,21721:1,Annemasse,33,,,,0,
018462.000011.104:33,696670,21722:1,Genève-Aéroport,33,,,,0,
018462.000011.104:33,093064,21722:2,Genève-Aéroport,33,,,,0,
018462.000011.105:33,697501,21723:1,Annemasse,33,,,,0,
018462.000011.105:33,571487,21723:2,Annemasse,33,,,,0,
018462.000011.106:33,106495,21724:1,Genève-Aéroport,33,,,,0,
018462.000011.107:33,576134,21725:1,Genève-Aéroport,33,,,,0,
018462.000011.108:33,696792,21726:1,Genève-Aéroport,33,,,,0,
018462.000011.109:33,273222,21727:1,Genève-Aéroport,33,,,,0,
018462.000011.110:33,021488,21728:1,Genève-Aéroport,33,,,,0,
018462.000011.111:33,729398,21729:1,Genève-Aéroport,33,,,,0,
018462.000011.112:33,736471,21730:1,Genève-Aéroport,33,,,,0,
018463.000011.101:33,017024,21731:1,Martigny,33,,,,0,
018463.000011.101:33,036761,21731:2,Martigny,33,,,,0,
018463.000011.101:33,674731,21731:3,Martigny,33,,,,0,
018463.000011.101:33,735331,21731:4,Martigny,33,,,,0,
018463.000011.101:33,017025,21731:5,Martigny,33,,,,0,
018463.000011.102:33,741658,21732:1,Martigny,33,,,,0,
018463.000011.102:33,017026,21732:2,Martigny,33,,,,0,
018463.000011.102:33,725996,21732:3,Martigny,33,,,,0,
018463.000011.102:33,568792,21732:4,Martigny,33,,,,0,
018463.000011.102:33,017030,21732:5,Martigny,33,,,,0,
018463.000011.102:33,730943,21732:6,Martigny,33,,,,0,
018463.000011.103:33,559475,21733:1,Villeneuve VD,33,,,,0,
018463.000011.104:33,084550,21734:1,Martigny,33,,,,0,
018463.000011.104:33,559695,21734:2,Martigny,33,,,,0,
018463.000011.104:33,082325,21734:3,Martigny,33,,,,0,
018463.000011.105:33,406773,21735:1,St-Maurice,33,,,,0,
018463.000011.105:33,697501,21735:2,St-Maurice,33,,,,0,
018463.000011.105:33,653419,21735:3,St-Maurice,33,,,,0,
018463.000011.106:33,106495,21736:1,Villeneuve VD,33,,,,0,
018463.000011.107:33,745818,21737:1,Martigny,33,,,,0,
018463.000011.108:33,697079,21738:1,Martigny,33,,,,0,
018463.000011.108:33,697071,21738:2,Martigny,33,,,,0,
018463.000011.109:33,561957,21739:1,Martigny,33,,,,0,
018463.000011.109:33,551303,21739:2,Martigny,33,,,,0,
018463.000011.110:33,273222,21740:1,Lausanne,33,,,,0,
018463.000011.111:33,021488,21741:1,St-Maurice,33,,,,0,
018463.000011.112:33,729398,21742:1,Vevey,33,,,,0,
018464.000011.101:33,081370,21743:1,Annemasse,33,,,,0,
018464.000011.102:33,706859,21744:1,Genève-Aéroport,33,,,,0,
018464.000011.102:33,568792,21744:2,Genève-Aéroport,33,,,,0,
018464.000011.102:33,744739,21744:3,Genève-Aéroport,33,,,,0,
018464.000011.102:33,017031,21744:4,Genève-Aéroport,33,,,,0,
018464.000011.103:33,559475,21745:1,Annemasse,33,,,,0,
018464.000011.104:33,716317,21746:1,Genève-Aéroport,33,,,,0,
018464.000011.104:33,696670,21746:2,Genève-Aéroport,33,,,,0,
018464.000011.104:33,017032,21746:3,Genève-Aéroport,33,,,,0,
018464.000011.105:33,406773,21747:1,Annemasse,33,,,,0,
018464.000011.105:33,720664,21747:2,Annemasse,33,,,,0,
018464.000011.106:33,106495,21748:1,Genève-Aéroport,33,,,,0,
018464.000011.107:33,576134,21749:1,Genève-Aéroport,33,,,,0,
018464.000011.108:33,696792,21750:1,Genève-Aéroport,33,,,,0,
018464.000011.109:33,273222,21751:1,Genève-Aéroport,33,,,,0,
018464.000011.110:33,021488,21752:1,Genève-Aéroport,33,,,,0,
018464.000011.111:33,729398,21753:1,Genève-Aéroport,33,,,,0,
018465.000011.101:33,617873,21754:1,Martigny,33,,,,0,
018465.000011.101:33,568757,21754:2,Martigny,33,,,,0,
018465.000011.101:33,017033,21754:3,Martigny,33,,,,0,
018465.000011.102:33,703516,21755:1,Martigny,33,,,,0,
018465.000011.102:33,730943,21755:2,Martigny,33,,,,0,
018465.000011.102:33,568792,21755:3,Martigny,33,,,,0,
018465.000011.102:33,741435,21755:4,Martigny,33,,,,0,
018465.000011.102:33,017037,21755:5,Martigny,33,,,,0,
018465.000011.103:33,723178,21756:1,Villeneuve VD,33,,,,0,
018465.000011.103:33,021432,21756:2,Villeneuve VD,33,,,,0,
018465.000011.104:33,716317,21757:1,Martigny,33,,,,0,
018465.000011.104:33,022664,21757:2,Martigny,33,,,,0,
018465.000011.105:33,406773,21758:1,St-Maurice,33,,,,0,
018465.000011.105:33,720664,21758:2,St-Maurice,33,,,,0,
018465.000011.106:33,106495,21759:1,Villeneuve VD,33,,,,0,
018465.000011.107:33,745818,21760:1,Martigny,33,,,,0,
018465.000011.108:33,697079,21761:1,Martigny,33,,,,0,
018465.000011.108:33,697071,21761:2,Martigny,33,,,,0,
018465.000011.109:33,696792,21762:1,Martigny,33,,,,0,
018465.000011.110:33,555624,21763:1,Martigny,33,,,,0,
018465.000011.111:33,273222,21764:1,Lausanne,33,,,,0,
018465.000011.112:33,021488,21765:1,St-Maurice,33,,,,0,
018465.000011.113:33,729398,21766:1,Vevey,33,,,,0,
018465.000011.114:33,736471,21767:1,Martigny,33,,,,0,
018466.000011.101:33,539341,21768:1,Annemasse,33,,,,0,
018466.000011.101:33,735268,21768:2,Annemasse,33,,,,0,
018466.000011.102:33,052370,21769:1,Genève-Aéroport,33,,,,0,
018466.000011.102:33,017038,21769:2,Genève-Aéroport,33,,,,0,
018466.000011.102:33,568792,21769:3,Genève-Aéroport,33,,,,0,
018466.000011.102:33,696803,21769:4,Genève-Aéroport,33,,,,0,
018466.000011.103:33,559475,21770:1,Annemasse,33,,,,0,
018466.000011.104:33,017039,21771:1,Genève-Aéroport,33,,,,0,
018466.000011.104:33,687711,21771:2,Genève-Aéroport,33,,,,0,
018466.000011.104:33,084550,21771:3,Genève-Aéroport,33,,,,0,
018466.000011.105:33,571487,21772:1,Annemasse,33,,,,0,
018466.000011.105:33,697501,21772:2,Annemasse,33,,,,0,
018466.000011.106:33,106495,21773:1,Genève-Aéroport,33,,,,0,
018466.000011.107:33,576134,21774:1,Genève-Aéroport,33,,,,0,
018466.000011.108:33,696792,21775:1,Genève-Aéroport,33,,,,0,
018466.000011.109:33,273222,21776:1,Genève-Aéroport,33,,,,0,
018466.000011.110:33,729398,21777:1,Genève-Aéroport,33,,,,0,
018466.000011.111:33,063866,21778:1,Genève-Aéroport,33,,,,0,
018466.000011.111:33,047630,21778:2,Genève-Aéroport,33,,,,0,
018467.000011.101:33,569650,21779:1,Martigny,33,,,,0,
018467.000011.101:33,017041,21779:2,Martigny,33,,,,0,
018467.000011.101:33,674731,21779:3,Martigny,33,,,,0,
018467.000011.101:33,735331,21779:4,Martigny,33,,,,0,
018467.000011.102:33,703516,21780:1,Martigny,33,,,,0,
018467.000011.102:33,017044,21780:2,Martigny,33,,,,0,
018467.000011.102:33,730943,21780:3,Martigny,33,,,,0,
018467.000011.103:33,021432,21781:1,Villeneuve VD,33,,,,0,
018467.000011.103:33,723178,21781:2,Villeneuve VD,33,,,,0,
018467.000011.104:33,084550,21782:1,Martigny,33,,,,0,
018467.000011.104:33,617377,21782:2,Martigny,33,,,,0,
018467.000011.104:33,716317,21782:3,Martigny,33,,,,0,
018467.000011.105:33,697501,21783:1,St-Maurice,33,,,,0,
018467.000011.105:33,571487,21783:2,St-Maurice,33,,,,0,
018467.000011.106:33,106495,21784:1,Villeneuve VD,33,,,,0,
018467.000011.107:33,745818,21785:1,Martigny,33,,,,0,
018467.000011.108:33,697079,21786:1,Martigny,33,,,,0,
018467.000011.108:33,697071,21786:2,Martigny,33,,,,0,
018467.000011.109:33,696792,21787:1,Martigny,33,,,,0,
018467.000011.110:33,555624,21788:1,Martigny,33,,,,0,
018467.000011.111:33,273222,21789:1,Lausanne,33,,,,0,
018467.000011.112:33,729398,21790:1,Vevey,33,,,,0,
018467.000011.113:33,047630,21791:1,St-Maurice,33,,,,0,
018467.000011.113:33,063866,21791:2,St-Maurice,33,,,,0,
018468.000011.101:33,561293,21792:1,Annemasse,33,,,,0,
018468.000011.101:33,568724,21792:2,Annemasse,33,,,,0,
018468.000011.101:33,017046,21792:3,Annemasse,33,,,,0,
018468.000011.101:33,735268,21792:4,Annemasse,33,,,,0,
018468.000011.102:33,744739,21793:1,Genève-Aéroport,33,,,,0,
018468.000011.102:33,706859,21793:2,Genève-Aéroport,33,,,,0,
018468.000011.102:33,568792,21793:3,Genève-Aéroport,33,,,,0,
018468.000011.102:33,017031,21793:4,Genève-Aéroport,33,,,,0,
018468.000011.103:33,559475,21794:1,Annemasse,33,,,,0,
018468.000011.104:33,084550,21795:1,Genève-Aéroport,33,,,,0,
018468.000011.104:33,696670,21795:2,Genève-Aéroport,33,,,,0,
018468.000011.104:33,326468,21795:3,Genève-Aéroport,33,,,,0,
018468.000011.104:33,448988,21795:4,Genève-Aéroport,33,,,,0,
018468.000011.105:33,596086,21796:1,Annemasse,33,,,,0,
018468.000011.106:33,106495,21797:1,Genève-Aéroport,33,,,,0,
018468.000011.107:33,576134,21798:1,Genève-Aéroport,33,,,,0,
018468.000011.108:33,696792,21799:1,Genève-Aéroport,33,,,,0,
018468.000011.109:33,273222,21800:1,Genève-Aéroport,33,,,,0,
018468.000011.110:33,021488,21801:1,Genève-Aéroport,33,,,,0,
018468.000011.111:33,729398,21802:1,Genève-Aéroport,33,,,,0,
018469.000011.101:33,568724,21803:1,Martigny,33,,,,0,
018469.000011.101:33,674731,21803:2,Martigny,33,,,,0,
018469.000011.101:33,735331,21803:3,Martigny,33,,,,0,
018469.000011.101:33,017050,21803:4,Martigny,33,,,,0,
018469.000011.102:33,017051,21804:1,Martigny,33,,,,0,
018469.000011.102:33,696803,21804:2,Martigny,33,,,,0,
018469.000011.102:33,568792,21804:3,Martigny,33,,,,0,
018469.000011.102:33,730943,21804:4,Martigny,33,,,,0,
018469.000011.102:33,706859,21804:5,Martigny,33,,,,0,
018469.000011.103:33,559475,21805:1,Villeneuve VD,33,,,,0,
018469.000011.104:33,084550,21806:1,Martigny,33,,,,0,
018469.000011.104:33,732605,21806:2,Martigny,33,,,,0,
018469.000011.104:33,017054,21806:3,Martigny,33,,,,0,
018469.000011.105:33,596086,21807:1,St-Maurice,33,,,,0,
018469.000011.106:33,106495,21808:1,Villeneuve VD,33,,,,0,
018469.000011.107:33,745818,21809:1,Martigny,33,,,,0,
018469.000011.108:33,697071,21810:1,Martigny,33,,,,0,
018469.000011.108:33,697079,21810:2,Martigny,33,,,,0,
018469.000011.109:33,696792,21811:1,Martigny,33,,,,0,
018469.000011.110:33,273222,21812:1,Lausanne,33,,,,0,
018469.000011.111:33,021488,21813:1,St-Maurice,33,,,,0,
018469.000011.112:33,729398,21814:1,Vevey,33,,,,0,
018469.000011.113:33,736471,21815:1,Martigny,33,,,,0,
018470.000011.101:33,565474,21816:1,Annemasse,33,,,,0,
018470.000011.101:33,017055,21816:2,Annemasse,33,,,,0,
018470.000011.101:33,735268,21816:3,Annemasse,33,,,,0,
018470.000011.102:33,741658,21817:1,Genève-Aéroport,33,,,,0,
018470.000011.102:33,706859,21817:2,Genève-Aéroport,33,,,,0,
018470.000011.102:33,518286,21817:3,Genève-Aéroport,33,,,,0,
018470.000011.102:33,017056,21817:4,Genève-Aéroport,33,,,,0,
018470.000011.102:33,568792,21817:5,Genève-Aéroport,33,,,,0,
018470.000011.103:33,559475,21818:1,Annemasse,33,,,,0,
018470.000011.104:33,017058,21819:1,Genève-Aéroport,33,,,,0,
018470.000011.104:33,696670,21819:2,Genève-Aéroport,33,,,,0,
